Draft Year,Draft Round,Draft Overall Pick,Player Name,Drafted Team,NHL Seasons,NHL GP,NHL G,NHL A,NHL TP,League,Position,Position Check,Season,Season.1,Season End,Draft Eligible Year,Years Since Draft Eligible,GP,G,A,Points,PPG,Shot,Current Age,Ht,Wt
2013,4,121,Tyler Motte,Chicago Blackhawks,9,448,52,46,98,NTDP,F,F,2012-2013,2012-2013,2013,2013,0,67.0,26.0,19.0,45.0,0.67,L,30.0807665982204,70.1,192.0
2013,5,123,Will Butcher,Colorado Avalanche,5,275,16,98,114,USHL,D,D,2012-2013,2012-2013,2013,2013,0,26.0,3.0,10.0,13.0,0.5,L,30.25325119780972,70.1,190.0
2013,5,123,Will Butcher,Colorado Avalanche,5,275,16,98,114,NTDP,D,D,2012-2013,2012-2013,2013,2013,0,67.0,11.0,26.0,37.0,0.55,L,30.25325119780972,70.1,190.0
2013,5,126,Brent Pedersen,Carolina Hurricanes,0,0,0,0,0,OHL,F,F,2012-2013,2012-2013,2013,2013,0,67.0,14.0,16.0,30.0,0.45,L,29.760438056125945,75.2,214.0
2013,5,130,Gustav Possler,Buffalo Sabres,0,0,0,0,0,SHL,F,F,2012-2013,2012-2013,2013,2013,0,7.0,1.0,0.0,1.0,0.14,L,30.40657084188912,71.7,190.0
2013,5,130,Gustav Possler,Buffalo Sabres,0,0,0,0,0,HOCKEYALLSVENSKAN,F,F,2012-2013,2012-2013,2013,2013,0,3.0,0.0,0.0,0.0,0.0,L,30.40657084188912,71.7,190.0
2013,5,130,Gustav Possler,Buffalo Sabres,0,0,0,0,0,J20 NATIONELL,F,F,2012-2013,2012-2013,2013,2013,0,36.0,19.0,21.0,40.0,1.11,L,30.40657084188912,71.7,190.0
2013,5,131,Cole Ully,Dallas Stars,0,0,0,0,0,WHL,F,F,2012-2013,2012-2013,2013,2013,0,62.0,22.0,28.0,50.0,0.81,L,30.130047912388772,72.0,170.0
2013,5,132,Terrance Amorosa,Philadelphia Flyers,0,0,0,0,0,USHS-PREP,D,D,2012-2013,2012-2013,2013,2013,0,27.0,9.0,13.0,22.0,0.81,L,30.40109514031485,74.0,205.0
2013,5,133,Connor Clifton,Phoenix Coyotes,7,377,14,61,75,USHL,D,D,2012-2013,2012-2013,2013,2013,0,25.0,3.0,6.0,9.0,0.36,R,29.94661190965092,70.9,192.0
2013,5,133,Connor Clifton,Phoenix Coyotes,7,377,14,61,75,NTDP,D,D,2012-2013,2012-2013,2013,2013,0,66.0,8.0,15.0,23.0,0.35,R,29.94661190965092,70.9,192.0
2013,5,134,Luke Johnson,Chicago Blackhawks,3,32,1,1,2,USHL,F,F,2012-2013,2012-2013,2013,2013,0,57.0,19.0,27.0,46.0,0.81,R,30.55167693360712,70.9,198.0
2013,5,135,Eric Roy,Calgary Flames,0,0,0,0,0,WHL,D,D,2012-2013,2012-2013,2013,2013,0,72.0,17.0,22.0,39.0,0.54,L,30.455852156057496,75.2,181.0
2013,5,136,Victor Crus Rydberg,New York Islanders,0,0,0,0,0,SHL,F,F,2012-2013,2012-2013,2013,2013,0,1.0,0.0,0.0,0.0,0.0,R,30.050650239561943,70.9,196.0
2013,5,136,Victor Crus Rydberg,New York Islanders,0,0,0,0,0,J20 NATIONELL,F,F,2012-2013,2012-2013,2013,2013,0,35.0,12.0,23.0,35.0,1.0,R,30.050650239561943,70.9,196.0
2013,5,136,Victor Crus Rydberg,New York Islanders,0,0,0,0,0,J18 NATIONELL,F,F,2012-2013,2012-2013,2013,2013,0,3.0,3.0,2.0,5.0,1.67,R,30.050650239561943,70.9,196.0
2013,5,136,Victor Crus Rydberg,New York Islanders,0,0,0,0,0,J18 REGION,F,F,2012-2013,2012-2013,2013,2013,0,1.0,1.0,0.0,1.0,1.0,R,30.050650239561943,70.9,196.0
2013,5,138,Vincent Dunn,Ottawa Senators,0,0,0,0,0,QMJHL,F,F,2012-2013,2012-2013,2013,2013,0,53.0,25.0,27.0,52.0,0.98,L,29.56605065023956,72.0,190.0
2013,5,139,Mitch Wheaton,Detroit Red Wings,0,0,0,0,0,WHL,D,D,2012-2013,2012-2013,2013,2013,0,39.0,1.0,7.0,8.0,0.21,L,30.168377823408623,77.2,216.0
2013,5,139,Mitch Wheaton,Detroit Red Wings,0,0,0,0,0,AJHL,D,D,2012-2013,2012-2013,2013,2013,0,1.0,0.0,0.0,0.0,0.0,L,30.168377823408623,77.2,216.0
2013,5,140,Teemu Kivihalme,Nashville Predators,0,0,0,0,0,USHL,D,D,2012-2013,2012-2013,2013,2013,0,4.0,0.0,1.0,1.0,0.25,L,29.80971937029432,72.0,185.0
2013,5,140,Teemu Kivihalme,Nashville Predators,0,0,0,0,0,USHS-MN,D,D,2012-2013,2012-2013,2013,2013,0,25.0,9.0,21.0,30.0,1.2,L,29.80971937029432,72.0,185.0
2013,5,141,Michael Brodzinski,San Jose Sharks,0,0,0,0,0,USHL,D,D,2012-2013,2012-2013,2013,2013,0,61.0,16.0,17.0,33.0,0.54,R,29.86447638603696,70.9,194.0
2013,5,142,Fabrice Herzog,Toronto Maple Leafs,0,0,0,0,0,NL,F,F,2012-2013,2012-2013,2013,2013,0,20.0,2.0,2.0,4.0,0.2,L,30.32991101984942,74.4,176.0
2013,5,144,Blake Heinrich,Washington Capitals,0,0,0,0,0,USHL,D,D,2012-2013,2012-2013,2013,2013,0,42.0,3.0,17.0,20.0,0.48,L,30.138261464750173,70.9,205.0
2013,5,145,Anton Cederholm,Vancouver Canucks,0,0,0,0,0,SHL,D,D,2012-2013,2012-2013,2013,2013,0,12.0,0.0,0.0,0.0,0.0,L,30.127310061601644,74.0,205.0
2013,5,145,Anton Cederholm,Vancouver Canucks,0,0,0,0,0,J20 NATIONELL,D,D,2012-2013,2012-2013,2013,2013,0,36.0,5.0,8.0,13.0,0.36,L,30.127310061601644,74.0,205.0
2013,5,145,Anton Cederholm,Vancouver Canucks,0,0,0,0,0,J18 NATIONELL,D,D,2012-2013,2012-2013,2013,2013,0,6.0,0.0,1.0,1.0,0.17,L,30.127310061601644,74.0,205.0
2013,5,145,Anton Cederholm,Vancouver Canucks,0,0,0,0,0,J18 REGION,D,D,2012-2013,2012-2013,2013,2013,0,2.0,0.0,0.0,0.0,0.0,L,30.127310061601644,74.0,205.0
2013,5,149,Matej Paulovic,Dallas Stars,0,0,0,0,0,J20 NATIONELL,F,F,2012-2013,2012-2013,2013,2013,0,34.0,5.0,12.0,17.0,0.5,R,30.2340862422998,74.8,220.0
2013,5,149,Matej Paulovic,Dallas Stars,0,0,0,0,0,J18 NATIONELL,F,F,2012-2013,2012-2013,2013,2013,0,3.0,2.0,3.0,5.0,1.67,R,30.2340862422998,74.8,220.0
2013,5,149,Matej Paulovic,Dallas Stars,0,0,0,0,0,J18 REGION,F,F,2012-2013,2012-2013,2013,2013,0,5.0,1.0,1.0,2.0,0.4,R,30.2340862422998,74.8,220.0
2013,5,150,Wiley Sherman,Boston Bruins,0,0,0,0,0,USHS-PREP,D,D,2012-2013,2012-2013,2013,2013,0,26.0,4.0,6.0,10.0,0.38,L,29.87542778918549,77.6,201.0
2013,5,151,Gage Ausmus,San Jose Sharks,0,0,0,0,0,USHL,D,D,2012-2013,2012-2013,2013,2013,0,26.0,2.0,4.0,6.0,0.23,L,29.96303901437372,74.0,216.0
2013,5,151,Gage Ausmus,San Jose Sharks,0,0,0,0,0,NTDP,D,D,2012-2013,2012-2013,2013,2013,0,66.0,2.0,12.0,14.0,0.21,L,29.96303901437372,74.0,216.0
2013,6,156,Tyler Ganly,Carolina Hurricanes,0,0,0,0,0,OHL,D,D,2012-2013,2012-2013,2013,2013,0,62.0,0.0,17.0,17.0,0.27,R,30.04791238877481,74.0,205.0
2013,6,158,Ben Betker,Edmonton Oilers,0,0,0,0,0,WHL,D,D,2012-2013,2012-2013,2013,2013,0,68.0,1.0,5.0,6.0,0.09,L,30.5242984257358,77.6,227.0
2013,6,159,Sean Malone,Buffalo Sabres,2,2,0,1,1,USHL,F,F,2012-2013,2012-2013,2013,2013,0,15.0,5.0,8.0,13.0,0.87,L,29.94113620807666,72.0,196.0
2013,6,159,Sean Malone,Buffalo Sabres,2,2,0,1,1,NTDP,F,F,2012-2013,2012-2013,2013,2013,0,50.0,16.0,17.0,33.0,0.66,L,29.94113620807666,72.0,196.0
2013,6,164,Dane Birks,Pittsburgh Penguins,0,0,0,0,0,BCHL,D,D,2012-2013,2012-2013,2013,2013,0,52.0,5.0,15.0,20.0,0.38,R,29.60985626283368,74.0,201.0
2013,6,165,Markus Søberg,Columbus Blue Jackets,0,0,0,0,0,J20 NATIONELL,F,F,2012-2013,2012-2013,2013,2013,0,36.0,10.0,16.0,26.0,0.72,R,29.96303901437372,72.4,185.0
2013,6,165,Markus Søberg,Columbus Blue Jackets,0,0,0,0,0,J18 NATIONELL,F,F,2012-2013,2012-2013,2013,2013,0,3.0,1.0,0.0,1.0,0.33,R,29.96303901437372,72.4,185.0
2013,6,165,Markus Søberg,Columbus Blue Jackets,0,0,0,0,0,J18 REGION,F,F,2012-2013,2012-2013,2013,2013,0,4.0,3.0,1.0,4.0,1.0,R,29.96303901437372,72.4,185.0
2013,6,167,Avery Peterson,Minnesota Wild,0,0,0,0,0,USHL,F,F,2012-2013,2012-2013,2013,2013,0,8.0,1.0,3.0,4.0,0.5,L,29.801505817932924,75.2,209.0
2013,6,167,Avery Peterson,Minnesota Wild,0,0,0,0,0,USHS-MN,F,F,2012-2013,2012-2013,2013,2013,0,23.0,23.0,31.0,54.0,2.35,L,29.801505817932924,75.2,209.0
2013,6,169,Marc McNulty,Detroit Red Wings,0,0,0,0,0,WHL,D,D,2012-2013,2012-2013,2013,2013,0,52.0,8.0,7.0,15.0,0.29,L,30.00958247775496,78.7,209.0
2013,6,171,Tommy Veilleux,Nashville Predators,0,0,0,0,0,QMJHL,F,F,2012-2013,2012-2013,2013,2013,0,66.0,11.0,17.0,28.0,0.42,L,29.92197125256673,72.0,203.0
2013,6,173,Santeri Saari,St. Louis Blues,0,0,0,0,0,LIIGA,D,D,2012-2013,2012-2013,2013,2013,0,2.0,0.0,0.0,0.0,0.0,L,30.472279260780287,75.6,214.0
2013,6,173,Santeri Saari,St. Louis Blues,0,0,0,0,0,U20 SM-SARJA,D,D,2012-2013,2012-2013,2013,2013,0,46.0,5.0,18.0,23.0,0.5,L,30.472279260780287,75.6,214.0
2013,6,173,Santeri Saari,St. Louis Blues,0,0,0,0,0,MESTIS,D,D,2012-2013,2012-2013,2013,2013,0,7.0,0.0,0.0,0.0,0.0,L,30.472279260780287,75.6,214.0
2013,6,174,Brian Pinho,Washington Capitals,2,2,0,0,0,USHS-PREP,F,F,2012-2013,2012-2013,2013,2013,0,21.0,12.0,24.0,36.0,1.71,R,29.911019849418206,72.8,190.0
2013,6,176,Jérémy Grégoire,Montréal Canadiens,0,0,0,0,0,QMJHL,F,F,2012-2013,2012-2013,2013,2013,0,62.0,19.0,13.0,32.0,0.52,R,29.590691307323752,72.0,194.0
2013,6,180,Anton Blidh,Boston Bruins,8,85,4,8,12,J20 NATIONELL,F,F,2012-2013,2012-2013,2013,2013,0,43.0,17.0,10.0,27.0,0.63,L,30.069815195071868,72.4,190.0
2013,6,180,Anton Blidh,Boston Bruins,8,85,4,8,12,J18 NATIONELL,F,F,2012-2013,2012-2013,2013,2013,0,3.0,0.0,0.0,0.0,0.0,L,30.069815195071868,72.4,190.0
2013,6,180,Anton Blidh,Boston Bruins,8,85,4,8,12,J18 REGION,F,F,2012-2013,2012-2013,2013,2013,0,5.0,5.0,2.0,7.0,1.4,L,30.069815195071868,72.4,190.0
2013,6,181,Anthony Louis,Chicago Blackhawks,0,0,0,0,0,USHL,F,F,2012-2013,2012-2013,2013,2013,0,24.0,10.0,15.0,25.0,1.04,L,30.15742642026009,68.9,154.0
2013,6,181,Anthony Louis,Chicago Blackhawks,0,0,0,0,0,NTDP,F,F,2012-2013,2012-2013,2013,2013,0,62.0,22.0,29.0,51.0,0.82,L,30.15742642026009,68.9,154.0
2013,7,182,Aleksi Mäkelä,Dallas Stars,0,0,0,0,0,LIIGA,D,D,2012-2013,2012-2013,2013,2013,0,7.0,1.0,1.0,2.0,0.29,L,30.16290212183436,74.0,205.0
2013,7,182,Aleksi Mäkelä,Dallas Stars,0,0,0,0,0,U20 SM-SARJA,D,D,2012-2013,2012-2013,2013,2013,0,37.0,8.0,9.0,17.0,0.46,L,30.16290212183436,74.0,205.0
2013,7,182,Aleksi Mäkelä,Dallas Stars,0,0,0,0,0,U18 SM-SARJA,D,D,2012-2013,2012-2013,2013,2013,0,8.0,0.0,9.0,9.0,1.13,L,30.16290212183436,74.0,205.0
2013,7,183,Wilhelm Westlund,Colorado Avalanche,0,0,0,0,0,SHL,D,D,2012-2013,2012-2013,2013,2013,0,26.0,1.0,0.0,1.0,0.04,L,30.067077344284737,71.7,179.0
2013,7,183,Wilhelm Westlund,Colorado Avalanche,0,0,0,0,0,J20 NATIONELL,D,D,2012-2013,2012-2013,2013,2013,0,33.0,3.0,12.0,15.0,0.45,L,30.067077344284737,71.7,179.0
2013,7,183,Wilhelm Westlund,Colorado Avalanche,0,0,0,0,0,J18 REGION,D,D,2012-2013,2012-2013,2013,2013,0,1.0,0.0,0.0,0.0,0.0,L,30.067077344284737,71.7,179.0
2013,7,184,Saku Salminen,Tampa Bay Lightning,0,0,0,0,0,LIIGA,F,F,2012-2013,2012-2013,2013,2013,0,13.0,1.0,1.0,2.0,0.15,L,30.466803559206024,76.0,209.0
2013,7,184,Saku Salminen,Tampa Bay Lightning,0,0,0,0,0,U20 SM-SARJA,F,F,2012-2013,2012-2013,2013,2013,0,4.0,1.0,2.0,3.0,0.75,L,30.466803559206024,76.0,209.0
2013,7,184,Saku Salminen,Tampa Bay Lightning,0,0,0,0,0,MESTIS,F,F,2012-2013,2012-2013,2013,2013,0,12.0,1.0,4.0,5.0,0.42,L,30.466803559206024,76.0,209.0
2013,7,187,Rushan Rafikov,Calgary Flames,0,0,0,0,0,MHL,D,D,2012-2013,2012-2013,2013,2013,0,53.0,1.0,9.0,10.0,0.19,L,29.90006844626968,74.4,196.0
2013,7,188,Greg Chase,Edmonton Oilers,0,0,0,0,0,WHL,F,F,2012-2013,2012-2013,2013,2013,0,69.0,17.0,32.0,49.0,0.71,R,30.26694045174538,72.0,190.0
2013,7,191,Dominik Kubalík,Los Angeles Kings,5,357,93,83,176,OHL,F,F,2012-2013,2012-2013,2013,2013,0,67.0,17.0,17.0,34.0,0.51,L,29.631759069130734,73.6,190.0
2013,7,192,David Drake,Philadelphia Flyers,0,0,0,0,0,USHL,D,D,2012-2013,2012-2013,2013,2013,0,12.0,1.0,0.0,1.0,0.08,L,30.250513347022583,77.2,216.0
2013,7,194,Marcus Karlström,Winnipeg Jets,0,0,0,0,0,J20 NATIONELL,D,D,2012-2013,2012-2013,2013,2013,0,5.0,1.0,0.0,1.0,0.2,R,30.25325119780972,74.0,190.0
2013,7,194,Marcus Karlström,Winnipeg Jets,0,0,0,0,0,J18 NATIONELL,D,D,2012-2013,2012-2013,2013,2013,0,18.0,4.0,8.0,12.0,0.67,R,30.25325119780972,74.0,190.0
2013,7,194,Marcus Karlström,Winnipeg Jets,0,0,0,0,0,J18 REGION,D,D,2012-2013,2012-2013,2013,2013,0,22.0,10.0,22.0,32.0,1.45,R,30.25325119780972,74.0,190.0
2013,7,196,Kyle Burroughs,New York Islanders,5,197,5,16,21,WHL,D,D,2012-2013,2012-2013,2013,2013,0,70.0,5.0,28.0,33.0,0.47,R,29.741273100616016,72.0,194.0
2013,7,197,Nolan De Jong,Minnesota Wild,0,0,0,0,0,BCHL,D,D,2012-2013,2012-2013,2013,2013,0,51.0,5.0,19.0,24.0,0.47,L,29.95482546201232,74.0,198.0
2013,7,199,Hampus Melén,Detroit Red Wings,0,0,0,0,0,J20 NATIONELL,F,F,2012-2013,2012-2013,2013,2013,0,5.0,0.0,0.0,0.0,0.0,L,30.10814510609172,75.2,192.0
2013,7,199,Hampus Melén,Detroit Red Wings,0,0,0,0,0,J18 REGION,F,F,2012-2013,2012-2013,2013,2013,0,24.0,18.0,22.0,40.0,1.67,L,30.10814510609172,75.2,192.0
2013,7,201,Jake Jackson,San Jose Sharks,0,0,0,0,0,USHL,F,F,2012-2013,2012-2013,2013,2013,0,2.0,1.0,0.0,1.0,0.5,L,30.340862422997947,72.0,190.0
2013,7,201,Jake Jackson,San Jose Sharks,0,0,0,0,0,USHS-MN,F,F,2012-2013,2012-2013,2013,2013,0,25.0,29.0,27.0,56.0,2.24,L,30.340862422997947,72.0,190.0
2013,7,202,Andreas Johnsson,Toronto Maple Leafs,6,259,48,68,116,SHL,F,F,2012-2013,2012-2013,2013,2013,0,7.0,1.0,0.0,1.0,0.14,L,30.379192334017795,70.1,194.0
2013,7,202,Andreas Johnsson,Toronto Maple Leafs,6,259,48,68,116,J20 NATIONELL,F,F,2012-2013,2012-2013,2013,2013,0,42.0,23.0,31.0,54.0,1.29,L,30.379192334017795,70.1,194.0
2013,7,204,Tyler Lewington,Washington Capitals,4,12,1,2,3,WHL,D,D,2012-2013,2012-2013,2013,2013,0,69.0,2.0,24.0,26.0,0.38,R,30.340862422997947,73.2,198.0
2013,7,205,Miles Liberati,Vancouver Canucks,0,0,0,0,0,OHL,D,D,2012-2013,2012-2013,2013,2013,0,42.0,3.0,6.0,9.0,0.21,L,29.79876796714579,72.0,194.0
2013,7,210,Mitchell Dempsey,Boston Bruins,0,0,0,0,0,OHL,F,F,2012-2013,2012-2013,2013,2013,0,36.0,1.0,4.0,5.0,0.14,L,30.11088295687885,75.2,220.0
2013,7,211,Robin Press,Chicago Blackhawks,0,0,0,0,0,HOCKEYALLSVENSKAN,D,D,2012-2013,2012-2013,2013,2013,0,41.0,2.0,2.0,4.0,0.1,R,30.297056810403834,75.6,209.0
2013,7,211,Robin Press,Chicago Blackhawks,0,0,0,0,0,J20 NATIONELL,D,D,2012-2013,2012-2013,2013,2013,0,26.0,7.0,9.0,16.0,0.62,R,30.297056810403834,75.6,209.0
2014,1,1,Aaron Ekblad,Florida Panthers,11,732,118,262,380,OHL,D,D,2013-2014,2013-2014,2014,2014,0,58.0,23.0,30.0,53.0,0.91,R,29.16632443531828,76.0,220.0
2014,1,2,Sam Reinhart,Buffalo Sabres,11,772,292,324,616,WHL,F,F,2013-2014,2013-2014,2014,2014,0,60.0,36.0,69.0,105.0,1.75,R,29.42094455852156,74.0,194.0
2014,1,3,Leon Draisaitl,Edmonton Oilers,11,790,399,557,956,WHL,F,F,2013-2014,2013-2014,2014,2014,0,64.0,38.0,67.0,105.0,1.64,L,29.44832306639288,74.4,209.0
2014,1,4,Sam Bennett,Calgary Flames,11,689,162,173,335,OHL,F,F,2013-2014,2013-2014,2014,2014,0,57.0,36.0,55.0,91.0,1.6,L,28.79945242984257,72.8,194.0
2014,1,5,Michael Dal Colle,New York Islanders,5,112,8,13,21,OHL,F,F,2013-2014,2013-2014,2014,2014,0,67.0,39.0,56.0,95.0,1.42,L,28.79945242984257,75.2,194.0
2014,1,6,Jake Virtanen,Vancouver Canucks,6,317,55,45,100,WHL,F,F,2013-2014,2013-2014,2014,2014,0,71.0,45.0,26.0,71.0,1.0,R,28.640657084188916,73.2,227.0
2014,1,7,Haydn Fleury,Carolina Hurricanes,8,305,10,34,44,WHL,D,D,2013-2014,2013-2014,2014,2014,0,70.0,8.0,38.0,46.0,0.66,L,28.750171115674195,74.8,207.0
2014,1,8,William Nylander,Toronto Maple Leafs,10,679,261,349,610,SHL,F,F,2013-2014,2013-2014,2014,2014,0,22.0,1.0,6.0,7.0,0.32,R,28.93634496919918,72.0,203.0
2014,1,8,William Nylander,Toronto Maple Leafs,10,679,261,349,610,HOCKEYALLSVENSKAN,F,F,2013-2014,2013-2014,2014,2014,0,35.0,15.0,12.0,27.0,0.77,R,28.93634496919918,72.0,203.0
2014,1,8,William Nylander,Toronto Maple Leafs,10,679,261,349,610,J20 NATIONELL,F,F,2013-2014,2013-2014,2014,2014,0,3.0,0.0,3.0,3.0,1.0,R,28.93634496919918,72.0,203.0
2014,1,8,William Nylander,Toronto Maple Leafs,10,679,261,349,610,J18 NATIONELL,F,F,2013-2014,2013-2014,2014,2014,0,0.0,0.0,0.0,0.0,0.0,R,28.93634496919918,72.0,203.0
2014,1,9,Nikolaj Ehlers,Winnipeg Jets,10,672,225,295,520,QMJHL,F,F,2013-2014,2013-2014,2014,2014,0,63.0,49.0,55.0,104.0,1.65,L,29.14715947980835,71.7,172.0
2014,1,10,Nick Ritchie,Anaheim Ducks,8,481,84,102,186,OHL,F,F,2013-2014,2013-2014,2014,2014,0,61.0,39.0,35.0,74.0,1.21,L,29.34154688569473,75.2,231.0
2014,1,11,Kevin Fiala,Nashville Predators,11,645,206,274,480,SHL,F,F,2013-2014,2013-2014,2014,2014,0,17.0,3.0,8.0,11.0,0.65,L,28.711841204654345,70.1,205.0
2014,1,11,Kevin Fiala,Nashville Predators,11,645,206,274,480,J20 NATIONELL,F,F,2013-2014,2013-2014,2014,2014,0,27.0,10.0,15.0,25.0,0.93,L,28.711841204654345,70.1,205.0
2014,1,12,Brendan Perlini,Arizona Coyotes,5,262,50,31,81,OHL,F,F,2013-2014,2013-2014,2014,2014,0,58.0,34.0,37.0,71.0,1.22,L,28.947296372347708,75.6,212.0
2014,1,13,Jakub Vrána,Washington Capitals,9,401,118,104,222,SHL,F,F,2013-2014,2013-2014,2014,2014,0,24.0,2.0,1.0,3.0,0.13,L,29.1088295687885,72.0,196.0
2014,1,13,Jakub Vrána,Washington Capitals,9,401,118,104,222,J20 NATIONELL,F,F,2013-2014,2013-2014,2014,2014,0,24.0,14.0,11.0,25.0,1.04,L,29.1088295687885,72.0,196.0
2014,1,13,Jakub Vrána,Washington Capitals,9,401,118,104,222,J18 NATIONELL,F,F,2013-2014,2013-2014,2014,2014,0,1.0,0.0,0.0,0.0,0.0,L,29.1088295687885,72.0,196.0
2014,1,14,Julius Honka,Dallas Stars,3,87,2,11,13,WHL,D,D,2013-2014,2013-2014,2014,2014,0,62.0,16.0,40.0,56.0,0.9,R,29.347022587268995,71.3,185.0
2014,1,15,Dylan Larkin,Detroit Red Wings,10,727,240,330,570,USHL,F,F,2013-2014,2013-2014,2014,2014,0,26.0,17.0,9.0,26.0,1.0,L,28.689938398357288,72.8,198.0
2014,1,15,Dylan Larkin,Detroit Red Wings,10,727,240,330,570,NTDP,F,F,2013-2014,2013-2014,2014,2014,0,60.0,31.0,25.0,56.0,0.93,L,28.689938398357288,72.8,198.0
2014,1,16,Sonny Milano,Columbus Blue Jackets,10,313,62,75,137,USHL,F,F,2013-2014,2013-2014,2014,2014,0,25.0,14.0,25.0,39.0,1.56,L,28.90622861054073,72.0,194.0
2014,1,16,Sonny Milano,Columbus Blue Jackets,10,313,62,75,137,NTDP,F,F,2013-2014,2013-2014,2014,2014,0,58.0,29.0,57.0,86.0,1.48,L,28.90622861054073,72.0,194.0
2014,1,17,Travis Sanheim,Philadelphia Flyers,8,574,53,158,211,WHL,D,D,2013-2014,2013-2014,2014,2014,0,67.0,5.0,24.0,29.0,0.43,L,29.026694045174537,75.2,181.0
2014,1,18,Alex Tuch,Minnesota Wild,9,529,163,212,375,USHL,F,F,2013-2014,2013-2014,2014,2014,0,26.0,13.0,19.0,32.0,1.23,R,28.91170431211499,76.0,216.0
2014,1,18,Alex Tuch,Minnesota Wild,9,529,163,212,375,NTDP,F,F,2013-2014,2013-2014,2014,2014,0,61.0,29.0,35.0,64.0,1.05,R,28.91170431211499,76.0,216.0
2014,1,19,Tony DeAngelo,Tampa Bay Lightning,9,400,52,175,227,OHL,D,D,2013-2014,2013-2014,2014,2014,0,51.0,15.0,56.0,71.0,1.39,R,29.45653661875428,70.9,181.0
2014,1,20,Nick Schmaltz,Chicago Blackhawks,9,583,139,280,419,USHL,F,F,2013-2014,2013-2014,2014,2014,0,55.0,18.0,45.0,63.0,1.15,R,29.12251882272416,72.0,183.0
2014,1,20,Nick Schmaltz,Chicago Blackhawks,9,583,139,280,419,NTDP,F,F,2013-2014,2013-2014,2014,2014,0,2.0,0.0,0.0,0.0,0.0,R,29.12251882272416,72.0,183.0
2014,1,21,Robby Fabbri,St. Louis Blues,10,442,106,110,216,OHL,F,F,2013-2014,2013-2014,2014,2014,0,58.0,45.0,42.0,87.0,1.5,L,29.21013004791239,70.9,185.0
2014,1,22,Kasperi Kapanen,Pittsburgh Penguins,10,521,90,131,221,LIIGA,F,F,2013-2014,2013-2014,2014,2014,0,47.0,7.0,7.0,14.0,0.3,R,28.709103353867214,72.8,194.0
2014,1,22,Kasperi Kapanen,Pittsburgh Penguins,10,521,90,131,221,U18 SM-SARJA,F,F,2013-2014,2013-2014,2014,2014,0,2.0,5.0,1.0,6.0,3.0,R,28.709103353867214,72.8,194.0
2014,1,24,Jared McCann,Vancouver Canucks,10,663,182,213,395,OHL,F,F,2013-2014,2013-2014,2014,2014,0,64.0,27.0,35.0,62.0,0.97,L,28.854209445585216,72.8,185.0
2014,1,25,David Pastrnak,Boston Bruins,11,751,388,433,821,HOCKEYALLSVENSKAN,F,F,2013-2014,2013-2014,2014,2014,0,36.0,8.0,16.0,24.0,0.67,R,28.870636550308006,71.7,196.0
2014,1,25,David Pastrnak,Boston Bruins,11,751,388,433,821,J20 NATIONELL,F,F,2013-2014,2013-2014,2014,2014,0,1.0,1.0,1.0,2.0,2.0,R,28.870636550308006,71.7,196.0
2014,1,26,Nikita Scherbak,Montréal Canadiens,3,37,6,2,8,WHL,F,F,2013-2014,2013-2014,2014,2014,0,65.0,28.0,50.0,78.0,1.2,L,29.27310061601643,74.0,192.0
2014,1,27,Nikolai Goldobin,San Jose Sharks,5,125,19,27,46,OHL,F,F,2013-2014,2013-2014,2014,2014,0,67.0,38.0,56.0,94.0,1.4,L,29.50308008213552,72.0,181.0
2014,1,28,Josh Ho-Sang,New York Islanders,3,53,7,17,24,OHL,F,F,2013-2014,2013-2014,2014,2014,0,67.0,32.0,53.0,85.0,1.27,R,29.21013004791239,72.0,174.0
2014,1,29,Adrian Kempe,Los Angeles Kings,9,625,192,200,392,SHL,F,F,2013-2014,2013-2014,2014,2014,0,45.0,5.0,6.0,11.0,0.24,L,28.566735112936342,73.6,201.0
2014,1,29,Adrian Kempe,Los Angeles Kings,9,625,192,200,392,J20 NATIONELL,F,F,2013-2014,2013-2014,2014,2014,0,20.0,3.0,16.0,19.0,0.95,L,28.566735112936342,73.6,201.0
2014,1,29,Adrian Kempe,Los Angeles Kings,9,625,192,200,392,J18 NATIONELL,F,F,2013-2014,2013-2014,2014,2014,0,0.0,0.0,0.0,0.0,0.0,L,28.566735112936342,73.6,201.0
2014,1,30,John Quenneville,New Jersey Devils,4,42,2,3,5,WHL,F,F,2013-2014,2013-2014,2014,2014,0,61.0,25.0,33.0,58.0,0.95,L,28.97741273100616,73.2,194.0
2014,2,31,Brendan Lemieux,Buffalo Sabres,7,307,36,38,74,OHL,F,F,2013-2014,2013-2014,2014,2014,0,65.0,27.0,26.0,53.0,0.82,L,29.065023956194388,72.8,214.0
2014,2,32,Jayce Hawryluk,Florida Panthers,3,98,12,15,27,WHL,F,F,2013-2014,2013-2014,2014,2014,0,59.0,24.0,40.0,64.0,1.08,R,29.267624914442163,70.9,196.0
2014,2,33,Ivan Barbashyov,St. Louis Blues,9,580,123,163,286,QMJHL,F,F,2013-2014,2013-2014,2014,2014,0,48.0,25.0,43.0,68.0,1.42,L,29.31690622861054,72.4,203.0
2014,2,35,Dominik Masin,Tampa Bay Lightning,0,0,0,0,0,CZECH U20,D,D,2013-2014,2013-2014,2014,2014,0,39.0,2.0,19.0,21.0,0.54,L,29.182751540041068,74.0,198.0
